Number of Authors:,7994
Number of Papers:,10000
Number of Topics:,65
author-id,author-degree,author-credit,author-type,,percent-marg-x,avg-credit-y,num-authors
1,11,21,Dominant,,0.48510919920582396,4.981469225678358,1511
2,25,53,Dominant,,0.48680555555555555,4.982638888888889,1440
3,37,34,Marginalized,,0.5055096418732782,5.0792011019283745,2904
4,11,14,Marginalized,,0.5009887936717206,5.094924192485168,1517
5,16,19,Marginalized,,0.4642857142857143,5.714285714285714,56
6,6,11,Dominant,,0.4968944099378882,5.077639751552795,644
7,26,31,Marginalized,,0.5102040816326531,4.5646258503401365,147
8,12,23,Dominant,,0.5472779369627507,4.7535816618911175,698
9,24,23,Marginalized,,0.5263157894736842,4.0,19
10,33,59,Dominant,,0.6153846153846154,7.4423076923076925,52
11,20,21,Marginalized,,0.4778761061946903,4.654867256637168,113
12,8,11,Marginalized,,0.5960264900662252,4.417218543046357,151
13,13,27,Dominant,,0.5137614678899083,8.091743119266056,109
14,12,21,Dominant,,0.5333333333333333,6.476190476190476,105
15,6,15,Dominant,,0.4878286270691334,5.221032132424537,1027
16,30,43,Dominant,,0.5,4.655234657039712,554
17,14,14,Marginalized,,0.48333333333333334,4.314285714285714,420
18,12,16,Marginalized,,0.4938650306748466,4.309815950920245,326
19,10,14,Marginalized,,0.4858757062146893,4.446327683615819,354
20,9,10,Marginalized,,0.5769230769230769,2.6538461538461537,52
21,10,33,Dominant,,0.49696969696969695,4.256565656565656,495
22,15,14,Marginalized,,0.547945205479452,2.73972602739726,73
23,17,35,Dominant,,0.5405405405405406,2.7432432432432434,74
24,16,29,Dominant,,0.46875,2.90625,32
25,19,35,Dominant,,0.5194805194805194,2.675324675324675,77
26,29,27,Marginalized,,0.45,2.825,40
27,18,41,Dominant,,0.5463917525773195,2.865979381443299,97
28,8,17,Dominant,,0.536,2.96,125
29,6,7,Marginalized,,0.4985507246376812,4.336231884057971,345
30,8,9,Marginalized,,0.5374149659863946,3.061224489795918,147
31,10,10,Marginalized,,0.5,2.9716981132075473,106
32,13,29,Dominant,,0.5286624203821656,3.0573248407643314,157
33,12,13,Marginalized,,0.5069767441860465,3.4093023255813955,215
34,15,35,Dominant,,0.49107142857142855,2.9464285714285716,112
35,18,21,Marginalized,,0.48120300751879697,3.0225563909774436,133
36,20,19,Marginalized,,0.47305389221556887,3.0778443113772456,167
37,29,47,Dominant,,0.48484848484848486,2.8106060606060606,132
38,10,12,Marginalized,,0.48295454545454547,2.9318181818181817,176
39,6,8,Marginalized,,0.47305389221556887,2.904191616766467,167
40,12,21,Dominant,,0.48951048951048953,2.7552447552447554,143
41,25,55,Dominant,,0.47588652482269506,4.482978723404256,1410
42,16,27,Dominant,,0.4642857142857143,2.6785714285714284,28
43,24,21,Marginalized,,,,
44,13,15,Marginalized,,,,
45,10,12,Marginalized,,,,
46,14,27,Dominant,,,,
47,7,11,Marginalized,,,,
48,5,6,Marginalized,,,,
49,14,15,Marginalized,,,,
50,17,20,Marginalized,,,,
51,21,43,Dominant,,,,
52,14,16,Marginalized,,,,
53,15,15,Marginalized,,,,
54,15,14,Marginalized,,,,
55,6,7,Marginalized,,,,
56,5,9,Marginalized,,,,
57,16,25,Dominant,,,,
58,7,15,Dominant,,,,
59,12,12,Marginalized,,,,
60,13,13,Marginalized,,,,
61,1,4,Marginalized,,,,
62,20,35,Dominant,,,,
63,12,9,Marginalized,,,,
64,7,15,Dominant,,,,
65,20,16,Marginalized,,,,
66,8,21,Dominant,,,,
67,20,21,Marginalized,,,,
68,16,33,Dominant,,,,
69,7,8,Marginalized,,,,
70,10,23,Dominant,,,,
71,8,15,Dominant,,,,
72,12,19,Dominant,,,,
73,27,43,Dominant,,,,
74,17,17,Marginalized,,,,
75,3,9,Dominant,,,,
76,16,27,Dominant,,,,
77,5,11,Dominant,,,,
78,17,25,Marginalized,,,,
79,6,8,Marginalized,,,,
80,18,21,Marginalized,,,,
81,14,12,Marginalized,,,,
82,8,17,Dominant,,,,
83,13,20,Marginalized,,,,
84,8,9,Marginalized,,,,
85,3,4,Marginalized,,,,
86,4,8,Marginalized,,,,
87,14,15,Marginalized,,,,
88,6,11,Dominant,,,,
89,6,19,Dominant,,,,
90,4,11,Dominant,,,,
91,10,13,Marginalized,,,,
92,13,12,Marginalized,,,,
93,4,6,Marginalized,,,,
94,15,31,Dominant,,,,
95,16,16,Marginalized,,,,
96,16,33,Dominant,,,,
97,9,7,Marginalized,,,,
98,6,19,Dominant,,,,
99,13,14,Marginalized,,,,
100,9,21,Dominant,,,,
101,14,14,Marginalized,,,,
102,10,19,Dominant,,,,
103,8,9,Marginalized,,,,
104,8,12,Marginalized,,,,
105,2,7,Dominant,,,,
106,13,31,Dominant,,,,
107,12,12,Marginalized,,,,
108,9,13,Marginalized,,,,
109,8,11,Marginalized,,,,
110,3,6,Marginalized,,,,
111,3,4,Marginalized,,,,
112,5,6,Marginalized,,,,
113,22,20,Marginalized,,,,
114,11,29,Dominant,,,,
115,14,23,Dominant,,,,
116,3,5,Marginalized,,,,
117,9,15,Dominant,,,,
118,5,7,Marginalized,,,,
119,13,16,Marginalized,,,,
120,9,9,Marginalized,,,,
121,7,10,Marginalized,,,,
122,5,15,Dominant,,,,
123,6,8,Marginalized,,,,
124,8,6,Marginalized,,,,
125,6,15,Dominant,,,,
126,5,11,Dominant,,,,
127,4,9,Dominant,,,,
128,8,9,Marginalized,,,,
129,13,13,Marginalized,,,,
130,6,13,Dominant,,,,
131,8,21,Dominant,,,,
132,9,21,Dominant,,,,
133,4,17,Dominant,,,,
134,21,18,Marginalized,,,,
135,8,17,Dominant,,,,
136,10,19,Dominant,,,,
137,8,19,Dominant,,,,
138,7,11,Marginalized,,,,
139,10,17,Dominant,,,,
140,10,12,Marginalized,,,,
141,16,37,Dominant,,,,
142,14,27,Dominant,,,,
143,8,15,Dominant,,,,
144,4,9,Dominant,,,,
145,11,25,Dominant,,,,
146,10,21,Dominant,,,,
147,6,7,Marginalized,,,,
148,3,4,Marginalized,,,,
149,4,11,Dominant,,,,
150,5,13,Dominant,,,,
151,6,15,Dominant,,,,
152,11,10,Marginalized,,,,
153,13,13,Marginalized,,,,
154,3,9,Dominant,,,,
155,13,16,Marginalized,,,,
156,10,27,Dominant,,,,
157,5,7,Marginalized,,,,
158,6,15,Dominant,,,,
159,15,25,Dominant,,,,
160,19,27,Dominant,,,,
161,10,23,Dominant,,,,
162,2,7,Dominant,,,,
163,8,9,Marginalized,,,,
164,6,13,Dominant,,,,
165,3,9,Dominant,,,,
166,2,4,Marginalized,,,,
167,8,17,Dominant,,,,
168,4,5,Marginalized,,,,
169,7,17,Dominant,,,,
170,8,9,Marginalized,,,,
171,13,17,Marginalized,,,,
172,4,7,Dominant,,,,
173,5,6,Marginalized,,,,
174,20,45,Dominant,,,,
175,20,18,Marginalized,,,,
176,10,11,Marginalized,,,,
177,13,35,Dominant,,,,
178,6,17,Dominant,,,,
179,7,8,Marginalized,,,,
180,4,9,Marginalized,,,,
181,3,7,Dominant,,,,
182,6,9,Marginalized,,,,
183,8,10,Marginalized,,,,
184,5,7,Marginalized,,,,
185,3,9,Dominant,,,,
186,8,21,Dominant,,,,
187,3,7,Dominant,,,,
188,17,16,Marginalized,,,,
189,5,8,Marginalized,,,,
190,6,11,Dominant,,,,
191,13,12,Marginalized,,,,
192,7,17,Dominant,,,,
193,7,19,Dominant,,,,
194,8,7,Marginalized,,,,
195,5,9,Dominant,,,,
196,6,6,Marginalized,,,,
197,9,10,Marginalized,,,,
198,2,3,Marginalized,,,,
199,11,29,Dominant,,,,
200,2,3,Marginalized,,,,
201,5,9,Dominant,,,,
202,5,9,Dominant,,,,
203,4,11,Dominant,,,,
204,17,12,Marginalized,,,,
205,2,5,Dominant,,,,
206,10,21,Dominant,,,,
207,7,8,Marginalized,,,,
208,4,13,Dominant,,,,
209,10,23,Dominant,,,,
210,12,19,Dominant,,,,
211,11,21,Dominant,,,,
212,3,4,Marginalized,,,,
213,8,17,Dominant,,,,
214,10,23,Dominant,,,,
215,8,19,Dominant,,,,
216,11,21,Dominant,,,,
217,11,19,Dominant,,,,
218,6,7,Marginalized,,,,
219,9,11,Marginalized,,,,
220,3,3,Marginalized,,,,
221,4,13,Dominant,,,,
222,4,11,Dominant,,,,
223,13,29,Dominant,,,,
224,8,14,Marginalized,,,,
225,6,8,Marginalized,,,,
226,7,11,Dominant,,,,
227,6,7,Marginalized,,,,
228,12,25,Dominant,,,,
229,12,15,Marginalized,,,,
230,17,25,Dominant,,,,
231,16,29,Dominant,,,,
232,6,13,Dominant,,,,
233,7,19,Dominant,,,,
234,4,5,Marginalized,,,,
235,13,11,Marginalized,,,,
236,6,11,Dominant,,,,
237,7,6,Marginalized,,,,
238,8,15,Dominant,,,,
239,12,11,Marginalized,,,,
240,14,29,Dominant,,,,
241,9,8,Marginalized,,,,
242,3,7,Dominant,,,,
243,9,19,Dominant,,,,
244,5,10,Marginalized,,,,
245,22,16,Marginalized,,,,
246,15,17,Marginalized,,,,
247,11,11,Marginalized,,,,
248,7,6,Marginalized,,,,
249,5,6,Marginalized,,,,
250,3,5,Marginalized,,,,
251,7,7,Marginalized,,,,
252,12,9,Marginalized,,,,
253,6,17,Dominant,,,,
254,5,7,Marginalized,,,,
255,5,11,Dominant,,,,
256,6,13,Dominant,,,,
257,6,13,Dominant,,,,
258,12,8,Marginalized,,,,
259,10,23,Dominant,,,,
260,9,19,Dominant,,,,
261,6,7,Marginalized,,,,
262,7,19,Dominant,,,,
263,10,19,Dominant,,,,
264,6,6,Marginalized,,,,
265,5,11,Dominant,,,,
266,6,7,Marginalized,,,,
267,6,17,Dominant,,,,
268,7,19,Dominant,,,,
269,3,7,Dominant,,,,
270,9,15,Dominant,,,,
271,10,29,Dominant,,,,
272,8,10,Marginalized,,,,
273,7,15,Dominant,,,,
274,6,11,Dominant,,,,
275,11,13,Marginalized,,,,
276,13,25,Dominant,,,,
277,6,5,Marginalized,,,,
278,2,4,Marginalized,,,,
279,5,15,Dominant,,,,
280,6,9,Marginalized,,,,
281,3,11,Dominant,,,,
282,6,10,Marginalized,,,,
283,7,7,Marginalized,,,,
284,4,9,Dominant,,,,
285,5,11,Dominant,,,,
286,11,23,Dominant,,,,
287,9,7,Marginalized,,,,
288,3,5,Dominant,,,,
289,7,13,Dominant,,,,
290,6,11,Dominant,,,,
291,8,9,Marginalized,,,,
292,6,17,Dominant,,,,
293,13,15,Marginalized,,,,
294,8,17,Dominant,,,,
295,3,5,Marginalized,,,,
296,12,23,Dominant,,,,
297,8,13,Dominant,,,,
298,8,10,Marginalized,,,,
299,2,5,Dominant,,,,
300,5,9,Dominant,,,,
301,2,5,Marginalized,,,,
302,4,6,Marginalized,,,,
303,6,13,Dominant,,,,
304,7,13,Dominant,,,,
305,2,3,Marginalized,,,,
306,12,23,Dominant,,,,
307,5,13,Dominant,,,,
308,3,9,Dominant,,,,
309,5,11,Dominant,,,,
310,11,13,Marginalized,,,,
311,2,4,Marginalized,,,,
312,16,25,Dominant,,,,
313,9,10,Marginalized,,,,
314,5,9,Dominant,,,,
315,4,13,Dominant,,,,
316,12,27,Dominant,,,,
317,4,6,Marginalized,,,,
318,8,19,Dominant,,,,
319,2,7,Dominant,,,,
320,3,4,Marginalized,,,,
321,10,19,Dominant,,,,
322,6,15,Dominant,,,,
323,8,7,Marginalized,,,,
324,9,13,Dominant,,,,
325,4,13,Dominant,,,,
326,5,13,Dominant,,,,
327,11,8,Marginalized,,,,
328,6,11,Dominant,,,,
329,13,25,Dominant,,,,
330,13,14,Marginalized,,,,
331,4,6,Marginalized,,,,
332,4,9,Dominant,,,,
333,7,17,Dominant,,,,
334,9,15,Dominant,,,,
335,4,7,Dominant,,,,
336,5,5,Marginalized,,,,
337,8,15,Dominant,,,,
338,2,9,Dominant,,,,
339,6,15,Dominant,,,,
340,3,4,Marginalized,,,,
341,11,11,Marginalized,,,,
342,5,13,Dominant,,,,
343,10,21,Dominant,,,,
344,2,5,Dominant,,,,
345,11,10,Marginalized,,,,
346,5,13,Dominant,,,,
347,15,15,Marginalized,,,,
348,5,15,Dominant,,,,
349,11,17,Dominant,,,,
350,14,27,Dominant,,,,
351,11,23,Dominant,,,,
352,8,11,Marginalized,,,,
353,7,15,Dominant,,,,
354,6,9,Dominant,,,,
355,4,4,Marginalized,,,,
356,14,15,Marginalized,,,,
357,9,9,Marginalized,,,,
358,7,9,Marginalized,,,,
359,2,11,Dominant,,,,
360,4,5,Marginalized,,,,
361,6,15,Dominant,,,,
362,9,8,Marginalized,,,,
363,4,6,Marginalized,,,,
364,12,21,Dominant,,,,
365,2,3,Dominant,,,,
366,6,7,Marginalized,,,,
367,7,8,Marginalized,,,,
368,9,11,Marginalized,,,,
369,8,15,Dominant,,,,
370,8,15,Dominant,,,,
371,8,13,Dominant,,,,
372,3,7,Dominant,,,,
373,10,8,Marginalized,,,,
374,10,11,Marginalized,,,,
375,11,12,Marginalized,,,,
376,11,11,Marginalized,,,,
377,8,11,Marginalized,,,,
378,3,5,Marginalized,,,,
379,6,15,Dominant,,,,
380,2,5,Marginalized,,,,
381,2,5,Marginalized,,,,
382,6,15,Dominant,,,,
383,10,13,Marginalized,,,,
384,8,10,Marginalized,,,,
385,4,11,Dominant,,,,
386,2,3,Marginalized,,,,
387,3,6,Marginalized,,,,
388,8,4,Marginalized,,,,
389,4,6,Marginalized,,,,
390,8,17,Dominant,,,,
391,10,23,Dominant,,,,
392,6,5,Marginalized,,,,
393,5,6,Marginalized,,,,
394,3,5,Dominant,,,,
395,5,5,Marginalized,,,,
396,6,15,Dominant,,,,
397,5,9,Dominant,,,,
398,2,7,Dominant,,,,
399,12,13,Marginalized,,,,
400,11,23,Dominant,,,,
401,14,29,Dominant,,,,
402,5,7,Marginalized,,,,
403,7,15,Dominant,,,,
404,4,13,Dominant,,,,
405,9,13,Dominant,,,,
406,2,3,Marginalized,,,,
407,1,5,Dominant,,,,
408,12,13,Marginalized,,,,
409,9,10,Marginalized,,,,
410,4,5,Marginalized,,,,
411,4,5,Marginalized,,,,
412,5,7,Marginalized,,,,
413,5,13,Dominant,,,,
414,4,17,Dominant,,,,
415,4,9,Dominant,,,,
416,8,11,Marginalized,,,,
417,4,7,Marginalized,,,,
418,3,7,Dominant,,,,
419,5,6,Marginalized,,,,
