Number of Authors:,7931
Number of Papers:,10000
Number of Topics:,310
author-id,author-degree,author-credit,author-type,,percent-marg-x,avg-credit-y,num-authors
1,34,25,Marginalized,,0.5182291666666666,5.111111111111111,2304
2,9,10,Marginalized,,0.49216300940438873,4.962382445141066,319
3,40,79,Dominant,,0.3333333333333333,4.666666666666667,6
4,37,55,Dominant,,0.5218978102189781,5.023722627737226,548
5,20,43,Dominant,,0.5340136054421769,4.744897959183674,882
6,15,31,Dominant,,0.5101663585951941,4.9075785582255085,541
7,27,59,Dominant,,0.5151515151515151,4.954545454545454,462
8,11,10,Marginalized,,0.5233918128654971,5.046783625730995,342
9,14,23,Dominant,,0.4827586206896552,4.931034482758621,58
10,13,27,Dominant,,0.5056179775280899,5.887640449438202,89
11,28,28,Marginalized,,0.5,7.0,12
12,16,16,Marginalized,,0.527027027027027,4.756756756756757,148
13,19,47,Dominant,,0.38095238095238093,7.428571428571429,21
14,14,19,Marginalized,,0.49059561128526646,4.921630094043887,638
15,22,22,Marginalized,,0.48068669527896996,4.939914163090129,466
16,17,18,Marginalized,,0.4804964539007092,4.874113475177305,564
17,27,49,Dominant,,0.46794871794871795,5.038461538461538,156
18,16,16,Marginalized,,0.5265822784810127,4.848101265822785,395
19,25,45,Dominant,,0.4811320754716981,4.851415094339623,424
20,16,15,Marginalized,,0.4727272727272727,4.9818181818181815,55
21,16,12,Marginalized,,0.5,6.833333333333333,6
22,14,14,Marginalized,,0.468944099378882,4.8602484472049685,322
23,4,5,Marginalized,,0.5454545454545454,10.519480519480519,77
24,30,67,Dominant,,0.48598130841121495,4.878504672897196,107
25,8,11,Marginalized,,0.49122807017543857,4.62280701754386,114
26,19,16,Marginalized,,0.5882352941176471,4.0,34
27,16,27,Dominant,,0.3333333333333333,3.3333333333333335,6
28,30,59,Dominant,,0.0,3.0,2
29,6,10,Marginalized,,0.2,4.6,5
30,9,9,Marginalized,,0.7,3.4,10
31,26,21,Marginalized,,0.5465116279069767,10.36046511627907,86
32,16,13,Marginalized,,0.4166666666666667,3.6666666666666665,12
33,9,27,Dominant,,0.3888888888888889,5.333333333333333,18
34,11,12,Marginalized,,0.0,4.5,4
35,12,21,Dominant,,0.5483870967741935,5.0,31
36,10,12,Marginalized,,0.0,5.0,1
37,16,15,Marginalized,,0.36363636363636365,3.3636363636363638,11
38,14,23,Dominant,,0.5142857142857142,4.442857142857143,70
39,16,35,Dominant,,0.5454545454545454,3.727272727272727,11
40,7,12,Marginalized,,0.375,3.625,8
41,12,16,Marginalized,,0.5454545454545454,3.909090909090909,11
42,6,6,Marginalized,,0.6666666666666666,3.8333333333333335,6
43,5,11,Dominant,,0.0,5.0,1
44,9,21,Dominant,,1.0,2.5,2
45,3,5,Marginalized,,0.0,3.6666666666666665,3
46,12,21,Dominant,,0.7142857142857143,3.5714285714285716,7
47,13,14,Marginalized,,0.0,3.6666666666666665,3
48,14,25,Dominant,,0.49019607843137253,4.470588235294118,51
49,3,6,Marginalized,,0.5,3.3,10
50,29,30,Marginalized,,0.0,4.0,2
51,10,21,Dominant,,0.625,3.375,16
52,16,18,Marginalized,,0.0,3.0,2
53,18,27,Dominant,,0.0,4.0,2
54,23,35,Dominant,,0.4,13.6,5
55,13,23,Dominant,,0.513715710723192,4.798004987531172,401
56,9,12,Marginalized,,0.3333333333333333,3.111111111111111,9
57,7,7,Marginalized,,0.4,13.6,5
58,16,14,Marginalized,,0.6,3.5,10
59,5,19,Dominant,,0.5,2.75,4
60,10,17,Dominant,,0.49411764705882355,5.105882352941176,85
61,20,35,Dominant,,0.42105263157894735,7.315789473684211,19
62,40,30,Marginalized,,0.3333333333333333,3.1333333333333333,15
63,15,33,Dominant,,0.3333333333333333,2.6666666666666665,3
64,12,13,Marginalized,,1.0,2.0,1
65,9,11,Dominant,,0.6666666666666666,3.6666666666666665,3
66,13,14,Marginalized,,0.0,3.0,2
67,15,27,Dominant,,1.0,2.0,1
68,6,7,Marginalized,,0.0,3.0,2
69,13,23,Dominant,,0.0,3.0,2
70,7,12,Marginalized,,0.0,3.0,2
71,13,23,Dominant,,0.5194805194805194,3.7532467532467533,77
72,9,12,Marginalized,,1.0,2.0,1
73,27,61,Dominant,,0.6,2.4,5
74,11,11,Marginalized,,0.6,3.6,5
75,8,11,Marginalized,,0.0,3.0,4
76,20,20,Marginalized,,0.0,3.6666666666666665,3
77,21,33,Dominant,,0.0,5.0,1
78,7,9,Dominant,,0.6086956521739131,3.4782608695652173,23
79,9,19,Dominant,,0.0,4.0,2
80,12,29,Dominant,,1.0,2.0,1
81,6,7,Marginalized,,0.0,3.0,1
82,7,10,Marginalized,,0.3888888888888889,4.277777777777778,18
83,11,19,Dominant,,0.5,3.0,4
84,19,17,Marginalized,,0.0,5.0,1
85,20,18,Marginalized,,0.6666666666666666,3.0,6
86,15,16,Marginalized,,0.5176211453744494,4.828193832599119,1816
87,14,16,Marginalized,,0.522911051212938,3.9577717879604672,1113
88,9,9,Marginalized,,1.0,2.0,1
89,10,29,Dominant,,0.0,3.0,3
90,2,7,Dominant,,0.0,3.0,3
91,6,17,Dominant,,0.5,3.0,4
92,15,27,Dominant,,0.45098039215686275,2.823529411764706,51
93,9,21,Dominant,,0.5198135198135199,4.389277389277389,1287
94,7,11,Marginalized,,0.4918032786885246,2.622950819672131,61
95,12,19,Dominant,,0.47540983606557374,2.557377049180328,61
96,12,14,Marginalized,,0.48484848484848486,2.590909090909091,66
97,10,9,Marginalized,,0.4931506849315068,2.6164383561643834,73
98,23,19,Marginalized,,0.5184049079754601,4.390337423312883,1304
99,10,14,Marginalized,,0.4782608695652174,2.550724637681159,69
100,5,9,Dominant,,0.4805194805194805,2.5844155844155843,77
101,14,18,Marginalized,,0.48148148148148145,2.6790123456790123,81
102,13,17,Marginalized,,0.3333333333333333,8.333333333333334,12
103,12,14,Marginalized,,0.47368421052631576,2.6,95
104,15,29,Dominant,,1.0,3.0,1
105,8,7,Marginalized,,0.4806201550387597,2.705426356589147,129
106,7,19,Dominant,,0.0,3.0,1
107,3,4,Marginalized,,0.5,2.546153846153846,130
108,10,25,Dominant,,0.4928571428571429,2.7142857142857144,140
109,14,10,Marginalized,,0.5,2.5984848484848486,132
110,8,11,Marginalized,,0.5037037037037037,2.577777777777778,135
111,11,12,Marginalized,,0.5038167938931297,2.5801526717557253,131
112,9,17,Dominant,,0.0,3.0,1
