Number of Authors:,8059
Number of Papers:,10000
Number of Topics:,294
author-id,author-degree,author-credit,author-type,,percent-marg-x,avg-credit-y,num-authors
1,36,34,Marginalized,,0.3,4.6,10
2,14,15,Marginalized,,0.5,5.25,8
3,22,24,Marginalized,,0.5286458333333334,5.096354166666667,384
4,19,20,Marginalized,,0.4773662551440329,5.3539094650205765,243
5,11,19,Dominant,,0.34615384615384615,5.153846153846154,26
6,17,17,Marginalized,,0.2857142857142857,8.857142857142858,7
7,13,31,Dominant,,0.5,4.928571428571429,14
8,32,71,Dominant,,1.0,2.0,1
9,15,27,Dominant,,0.5427350427350427,4.794871794871795,234
10,24,63,Dominant,,1.0,2.0,1
11,20,20,Marginalized,,0.5789473684210527,4.947368421052632,19
12,6,15,Dominant,,0.6666666666666666,3.0,3
13,60,101,Dominant,,0.5652173913043478,5.043478260869565,23
14,18,22,Marginalized,,0.49166666666666664,5.366666666666666,120
15,7,8,Marginalized,,0.5652173913043478,4.304347826086956,23
16,15,31,Dominant,,0.5054012345679012,5.152777777777778,1296
17,10,25,Dominant,,0.7058823529411765,6.176470588235294,17
18,30,29,Marginalized,,0.6666666666666666,3.6666666666666665,3
19,2,4,Marginalized,,0.6111111111111112,3.9444444444444446,18
20,16,37,Dominant,,0.0,3.0,1
21,20,39,Dominant,,0.0,3.0,1
22,11,31,Dominant,,0.5160944206008584,4.879828326180258,932
23,29,29,Marginalized,,0.0,3.6666666666666665,3
24,17,18,Marginalized,,0.4666666666666667,4.9714285714285715,105
25,21,39,Dominant,,0.4642857142857143,4.5,56
26,8,17,Dominant,,0.6071428571428571,4.482142857142857,56
27,20,37,Dominant,,0.46733668341708545,4.809045226130653,199
28,25,22,Marginalized,,0.5555555555555556,4.73015873015873,189
29,19,39,Dominant,,0.6,4.0,15
30,20,19,Marginalized,,0.6388888888888888,3.9722222222222223,36
31,23,37,Dominant,,0.5,4.3125,48
32,16,17,Marginalized,,0.5652173913043478,4.043478260869565,23
33,10,13,Marginalized,,0.625,3.0,8
34,9,17,Dominant,,0.5642857142857143,6.185714285714286,140
35,13,17,Dominant,,0.6307692307692307,4.369230769230769,65
36,5,6,Marginalized,,0.5102040816326531,4.183673469387755,147
37,8,9,Marginalized,,0.3333333333333333,4.666666666666667,6
38,14,29,Dominant,,0.6730769230769231,3.826923076923077,52
39,16,29,Dominant,,0.4957865168539326,4.922752808988764,712
40,15,14,Marginalized,,0.40816326530612246,4.959183673469388,49
41,14,11,Marginalized,,0.38461538461538464,4.935897435897436,78
42,9,8,Marginalized,,0.47357293868921774,4.7272727272727275,473
43,6,13,Dominant,,0.37142857142857144,4.9714285714285715,35
44,11,9,Marginalized,,0.423728813559322,4.830508474576271,59
45,15,17,Marginalized,,0.40816326530612246,4.918367346938775,49
46,9,17,Dominant,,0.5144694533762058,4.864951768488746,311
47,17,33,Dominant,,0.5473251028806584,4.658436213991769,243
48,19,19,Marginalized,,0.375,4.982142857142857,56
49,21,23,Marginalized,,0.5230769230769231,4.7384615384615385,65
50,20,41,Dominant,,0.5093833780160858,4.71313672922252,373
51,11,12,Marginalized,,0.5301204819277109,4.590361445783133,83
52,10,11,Marginalized,,0.625,4.020833333333333,48
53,5,13,Dominant,,0.5396825396825397,4.73015873015873,63
54,15,14,Marginalized,,0.3,5.6,10
55,5,15,Dominant,,0.5048543689320388,4.728155339805825,103
56,6,7,Marginalized,,0.545045045045045,4.391891891891892,222
57,8,11,Marginalized,,0.4489795918367347,3.9183673469387754,49
58,19,33,Dominant,,0.5522388059701493,4.537313432835821,67
59,6,5,Marginalized,,0.4186046511627907,4.3023255813953485,43
60,18,35,Dominant,,0.25,4.25,4
61,8,17,Dominant,,0.5625,4.484375,64
62,9,21,Dominant,,0.5196078431372549,4.3431372549019605,102
63,16,13,Marginalized,,0.5416666666666666,4.458333333333333,72
64,19,35,Dominant,,0.5247524752475248,4.4405940594059405,202
65,13,14,Marginalized,,0.5714285714285714,4.349206349206349,63
66,14,17,Marginalized,,0.5094339622641509,4.566037735849057,53
67,5,11,Dominant,,0.525,4.55,40
68,4,5,Marginalized,,0.2,4.0,5
69,11,13,Marginalized,,0.2,4.0,5
70,6,15,Dominant,,0.5230769230769231,4.6,65
71,9,21,Dominant,,0.5405405405405406,4.702702702702703,37
72,10,21,Dominant,,0.5538461538461539,4.7384615384615385,65
73,5,8,Marginalized,,0.5849056603773585,4.0754716981132075,53
74,10,9,Marginalized,,0.42696629213483145,4.337078651685394,89
75,8,19,Dominant,,0.6190476190476191,4.523809523809524,21
76,14,29,Dominant,,0.5555555555555556,4.828703703703703,216
77,7,15,Dominant,,0.41379310344827586,3.7586206896551726,29
78,14,15,Marginalized,,0.375,4.125,8
79,14,14,Marginalized,,0.48936170212765956,4.808510638297872,47
80,14,29,Dominant,,0.3333333333333333,4.111111111111111,9
81,6,7,Marginalized,,0.5073339085418465,4.738567730802416,1159
82,12,10,Marginalized,,0.5162689804772235,4.106290672451193,461
83,5,6,Marginalized,,0.5,4.46,50
84,14,12,Marginalized,,0.5689655172413793,4.155172413793103,58
85,12,13,Marginalized,,0.59375,4.53125,32
86,22,14,Marginalized,,0.48372093023255813,4.22093023255814,430
87,15,15,Marginalized,,0.3888888888888889,4.333333333333333,18
88,3,9,Dominant,,0.5102040816326531,4.836734693877551,49
89,12,12,Marginalized,,0.507177033492823,4.29665071770335,209
90,24,17,Marginalized,,0.5308641975308642,4.419753086419753,81
91,13,13,Marginalized,,0.5238095238095238,4.492063492063492,63
92,9,19,Dominant,,0.5185185185185185,4.197530864197531,81
93,16,16,Marginalized,,0.5615384615384615,4.030769230769231,130
94,6,8,Marginalized,,0.5416666666666666,4.166666666666667,24
95,6,9,Dominant,,0.6,4.28,50
96,17,15,Marginalized,,0.45454545454545453,4.0,11
97,9,19,Dominant,,0.5073529411764706,4.507352941176471,136
98,9,9,Marginalized,,0.6,4.0,30
99,14,27,Dominant,,0.6666666666666666,3.8666666666666667,30
100,4,11,Dominant,,0.6129032258064516,4.096774193548387,31
101,11,19,Dominant,,0.5675675675675675,3.945945945945946,37
102,8,7,Marginalized,,0.4722222222222222,4.583333333333333,36
103,3,7,Marginalized,,0.5130574527922861,4.609883487344315,2489
104,12,21,Dominant,,0.5277777777777778,3.7222222222222223,36
105,7,9,Marginalized,,0.5526315789473685,4.636842105263158,190
106,6,6,Marginalized,,0.6,3.6333333333333333,30
107,15,29,Dominant,,0.5333333333333333,3.8833333333333333,60
108,7,11,Dominant,,0.48148148148148145,4.179012345679013,162
109,13,14,Marginalized,,0.5652173913043478,5.782608695652174,23
110,4,5,Marginalized,,0.6071428571428571,3.607142857142857,28
111,12,13,Marginalized,,0.6875,3.65625,32
112,9,10,Marginalized,,0.5416666666666666,3.7916666666666665,24
113,8,27,Dominant,,0.572289156626506,3.6265060240963853,166
114,18,12,Marginalized,,0.4444444444444444,2.6666666666666665,9
115,8,9,Marginalized,,0.5454545454545454,3.6666666666666665,33
116,17,13,Marginalized,,0.5909090909090909,3.8636363636363638,22
117,11,14,Marginalized,,0.6,3.688888888888889,45
118,7,15,Dominant,,0.6666666666666666,2.5,6
119,5,9,Dominant,,0.6037735849056604,3.7169811320754715,53
120,3,11,Dominant,,0.5370370370370371,3.388888888888889,54
121,9,19,Dominant,,0.5714285714285714,3.4642857142857144,28
122,8,13,Dominant,,0.5263157894736842,4.707602339181286,171
123,8,11,Marginalized,,0.6190476190476191,3.761904761904762,21
124,16,15,Marginalized,,0.55,3.85,20
125,17,23,Dominant,,0.6875,3.65625,32
126,20,16,Marginalized,,0.5952380952380952,3.8333333333333335,42
127,12,25,Dominant,,0.5454545454545454,3.393939393939394,33
128,12,12,Marginalized,,0.49019607843137253,4.470588235294118,51
129,7,9,Marginalized,,0.5227272727272727,4.045454545454546,44
130,4,7,Marginalized,,0.5652173913043478,3.652173913043478,23
131,10,15,Dominant,,0.5026833631484794,4.7495527728085865,559
132,11,17,Dominant,,0.5952380952380952,3.5714285714285716,42
133,7,17,Dominant,,0.47368421052631576,3.6315789473684212,19
134,6,7,Marginalized,,0.45161290322580644,6.516129032258065,31
135,4,9,Dominant,,0.5932203389830508,4.8474576271186445,59
136,8,17,Dominant,,0.5283018867924528,3.7547169811320753,53
137,8,15,Dominant,,0.5897435897435898,4.051282051282051,39
138,12,12,Marginalized,,0.5,4.166666666666667,12
139,4,9,Dominant,,0.5641025641025641,5.076923076923077,39
140,12,17,Dominant,,0.5777777777777777,8.977777777777778,45
141,8,9,Marginalized,,0.6666666666666666,4.518518518518518,27
142,7,17,Dominant,,0.5,3.8125,16
143,7,15,Dominant,,0.6170212765957447,6.829787234042553,47
144,2,4,Marginalized,,,,
145,4,6,Marginalized,,,,
146,5,11,Dominant,,,,
147,7,10,Marginalized,,,,
148,15,35,Dominant,,,,
149,8,9,Marginalized,,,,
150,7,11,Dominant,,,,
151,4,9,Dominant,,,,
152,25,37,Dominant,,,,
153,15,15,Marginalized,,,,
154,7,13,Dominant,,,,
155,15,14,Marginalized,,,,
156,4,11,Dominant,,,,
157,6,7,Marginalized,,,,
158,9,17,Dominant,,,,
159,5,9,Marginalized,,,,
160,3,4,Marginalized,,,,
161,5,11,Dominant,,,,
162,13,27,Dominant,,,,
163,8,15,Dominant,,,,
164,13,23,Dominant,,,,
165,15,21,Dominant,,,,
166,7,9,Marginalized,,,,
