Number of Authors:,7915
Number of Papers:,10000
Number of Topics:,338
author-id,author-degree,author-credit,author-type,,percent-marg-x,avg-credit-y,num-authors
1,32,23,Marginalized,,0.5099648300117233,5.073856975381008,1706
2,34,63,Dominant,,0.49056603773584906,5.29433962264151,530
3,17,21,Marginalized,,0.5272727272727272,4.7272727272727275,165
4,20,22,Marginalized,,0.48621323529411764,5.113970588235294,1088
5,20,19,Marginalized,,0.492827868852459,5.031762295081967,976
6,13,33,Dominant,,0.4581818181818182,4.858181818181818,275
7,9,23,Dominant,,0.5144475920679886,5.032861189801699,1765
8,7,17,Dominant,,0.5789473684210527,4.5131578947368425,76
9,19,41,Dominant,,0.48186528497409326,5.22279792746114,193
10,19,31,Dominant,,0.49719530851606325,5.065272819989801,1961
11,13,12,Marginalized,,0.4153846153846154,5.276923076923077,65
12,15,33,Dominant,,0.4666666666666667,5.12463768115942,345
13,12,13,Marginalized,,0.4696969696969697,4.818181818181818,132
14,21,47,Dominant,,0.4945321992709599,4.878493317132443,823
15,12,14,Marginalized,,0.43478260869565216,5.304347826086956,23
16,16,15,Marginalized,,0.5161290322580645,4.604838709677419,124
17,8,14,Marginalized,,0.5153061224489796,4.974489795918367,196
18,14,27,Dominant,,0.6086956521739131,4.282608695652174,46
19,27,23,Marginalized,,0.47368421052631576,4.906432748538012,171
20,17,19,Marginalized,,0.5714285714285714,4.828571428571428,70
21,12,12,Marginalized,,0.43478260869565216,4.391304347826087,23
22,21,39,Dominant,,0.46387832699619774,4.870722433460076,526
23,12,13,Marginalized,,1.0,3.0,1
24,23,37,Dominant,,0.5555555555555556,4.611111111111111,18
25,14,12,Marginalized,,0.5,4.5,4
26,18,17,Marginalized,,0.4666666666666667,4.133333333333334,30
27,8,10,Marginalized,,0.25,5.0,4
28,21,29,Dominant,,0.46938775510204084,4.673469387755102,49
29,14,29,Dominant,,0.3333333333333333,4.555555555555555,18
30,11,23,Dominant,,0.5555555555555556,5.444444444444445,9
31,11,23,Dominant,,0.3333333333333333,5.5,6
32,7,21,Dominant,,0.42105263157894735,5.0,19
33,11,15,Marginalized,,0.3333333333333333,5.5,6
34,16,16,Marginalized,,0.42857142857142855,5.142857142857143,7
35,9,12,Marginalized,,0.3829787234042553,5.1063829787234045,47
36,12,25,Dominant,,0.0,4.0,2
37,22,21,Marginalized,,0.0,3.0,1
38,14,18,Marginalized,,0.5,4.5,4
39,7,17,Dominant,,0.5,4.75,4
40,35,31,Marginalized,,0.42857142857142855,4.0,7
41,11,13,Marginalized,,0.5,4.5,4
42,12,25,Dominant,,0.5,4.625,8
43,4,11,Dominant,,0.47058823529411764,5.176470588235294,34
44,10,19,Dominant,,0.5,4.8,10
45,12,15,Marginalized,,0.3333333333333333,3.0,3
46,9,9,Marginalized,,0.3333333333333333,6.0,3
47,19,41,Dominant,,0.4,4.5,10
48,12,25,Dominant,,0.8,3.0,5
49,14,27,Dominant,,0.4,5.0,5
50,12,17,Dominant,,0.5,4.75,4
51,3,7,Dominant,,0.3333333333333333,3.3333333333333335,3
52,10,14,Marginalized,,0.4,3.0,5
53,13,13,Marginalized,,0.5,3.1666666666666665,6
54,20,13,Marginalized,,0.5,3.5,2
55,15,29,Dominant,,0.4,4.6,15
56,14,11,Marginalized,,0.5,3.5,2
57,10,31,Dominant,,0.42857142857142855,3.142857142857143,7
58,4,7,Marginalized,,0.5,3.5,2
59,12,11,Marginalized,,0.375,4.125,8
60,9,19,Dominant,,0.25,3.0,4
61,14,27,Dominant,,0.38461538461538464,4.615384615384615,13
62,7,19,Dominant,,0.25,6.75,12
63,30,53,Dominant,,0.42857142857142855,3.142857142857143,7
64,9,10,Marginalized,,0.5,3.5833333333333335,12
65,19,37,Dominant,,0.25,4.0,4
66,6,11,Dominant,,1.0,2.0,1
67,7,8,Marginalized,,0.25,3.0,4
68,20,17,Marginalized,,0.375,3.125,8
69,3,6,Marginalized,,0.0,3.0,1
70,8,7,Marginalized,,0.3333333333333333,3.0,3
71,7,7,Marginalized,,0.2,3.2,5
72,23,33,Dominant,,0.3333333333333333,6.0,3
73,1,2,Marginalized,,0.4,3.0,5
74,2,5,Dominant,,0.25,3.25,8
75,9,8,Marginalized,,0.0,3.0,3
76,6,8,Marginalized,,0.2857142857142857,3.2857142857142856,7
77,8,8,Marginalized,,0.5,3.0,2
78,23,19,Marginalized,,0.3333333333333333,3.3333333333333335,3
79,30,27,Marginalized,,0.2,3.2,5
80,9,11,Marginalized,,0.25,3.25,4
81,7,17,Dominant,,0.5,3.75,4
82,16,21,Dominant,,0.16666666666666666,4.333333333333333,6
83,6,9,Dominant,,0.0,3.0,1
84,2,5,Dominant,,0.42105263157894735,4.2105263157894735,19
85,16,31,Dominant,,0.3333333333333333,3.3333333333333335,6
86,19,39,Dominant,,0.375,7.1875,16
87,27,47,Dominant,,0.5,4.125,16
88,7,11,Dominant,,1.0,2.0,1
89,4,7,Marginalized,,1.0,2.0,1
90,5,9,Dominant,,0.3333333333333333,10.333333333333334,3
